Period;Year;BookId;AccountId;AccountName;DocumentId;ConceptId;NumberId;LocationId;Date;Debito;Credito;ClientId;ClientName;CostCenterId;BusinessId;ProjectId;BaseRetention;Value1;Module;Observation;Invoice;CheckNumber;State;RowId;Nature;Conciliate;CurrencyId;CostCenterName;EntryId;SourceId;Contractor
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;224;1;28/06/2026 00:00:00;0,0000;2155000,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-995768;;P;1364;C;;0;WAREHOUSE;900002190;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;225;1;27/06/2026 00:00:00;0,0000;3473000,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-920920;;P;1365;C;;0;WAREHOUSE;900002191;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;226;1;16/06/2026 00:00:00;0,0000;3511100,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-752493;;P;1366;C;;0;WAREHOUSE;900002192;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;227;1;26/06/2026 00:00:00;0,0000;2266900,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-835879;;P;1367;C;;0;WAREHOUSE;900002193;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;228;1;27/06/2026 00:00:00;0,0000;4277000,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-524917;;P;1368;C;;0;WAREHOUSE;900002194;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;229;1;26/06/2026 00:00:00;0,0000;4583300,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-610201;;P;1369;C;;0;WAREHOUSE;900002195;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;230;1;08/06/2026 00:00:00;0,0000;5547900,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-403852;;P;1370;C;;0;WAREHOUSE;900002196;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;231;1;02/06/2026 00:00:00;0,0000;4661700,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-263998;;P;1371;C;;0;WAREHOUSE;900002197;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;232;1;27/06/2026 00:00:00;0,0000;1152800,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-649044;;P;1372;C;;0;WAREHOUSE;900002198;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;233;1;20/06/2026 00:00:00;0,0000;3540100,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-696384;;P;1373;C;;0;WAREHOUSE;900002199;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;234;1;30/06/2026 00:00:00;0,0000;2515400,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-884720;;P;1374;C;;0;WAREHOUSE;900002200;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;235;1;19/06/2026 00:00:00;0,0000;3525600,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-707582;;P;1375;C;;0;WAREHOUSE;900002201;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;236;1;28/06/2026 00:00:00;0,0000;1833300,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-701895;;P;1376;C;;0;WAREHOUSE;900002202;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;237;1;28/06/2026 00:00:00;0,0000;1642100,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-105381;;P;1377;C;;0;WAREHOUSE;900002203;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;238;1;10/06/2026 00:00:00;0,0000;5305900,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-612321;;P;1378;C;;0;WAREHOUSE;900002204;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;239;1;16/06/2026 00:00:00;0,0000;1477200,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-575650;;P;1379;C;;0;WAREHOUSE;900002205;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;240;1;30/06/2026 00:00:00;0,0000;3150000,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-719615;;P;1380;C;;0;WAREHOUSE;900002206;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;241;1;24/06/2026 00:00:00;0,0000;2115800,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-993364;;P;1381;C;;0;WAREHOUSE;900002207;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;242;1;23/06/2026 00:00:00;0,0000;5137300,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-625365;;P;1382;C;;0;WAREHOUSE;900002208;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;243;1;06/06/2026 00:00:00;0,0000;2280800,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-506332;;P;1383;C;;0;WAREHOUSE;900002209;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;244;1;25/06/2026 00:00:00;0,0000;5573600,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-224074;;P;1384;C;;0;WAREHOUSE;900002210;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;245;1;10/06/2026 00:00:00;0,0000;3113400,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-174210;;P;1385;C;;0;WAREHOUSE;900002211;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;246;1;16/06/2026 00:00:00;0,0000;2984400,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-167578;;P;1386;C;;0;WAREHOUSE;900002212;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;247;1;15/06/2026 00:00:00;0,0000;1739200,0000;800000002;Cliente 2;2001;0;1045;0,0000;0,0000;N;;FV-450278;;P;1387;C;;0;WAREHOUSE;900002213;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;248;1;10/06/2026 00:00:00;0,0000;4917600,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-470808;;P;1388;C;;0;WAREHOUSE;900002214;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;249;1;30/06/2026 00:00:00;0,0000;4754300,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-300291;;P;1389;C;;0;WAREHOUSE;900002215;0;False
6;2026;0;41350502;SERVICIO DE ALMACENAMIENTO;FV ;FV ;250;1;05/06/2026 00:00:00;0,0000;4104200,0000;800000009;Cliente 9;2001;0;1045;0,0000;0,0000;N;;FV-941182;;P;1390;C;;0;WAREHOUSE;900002216;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;251;1;16/06/2026 00:00:00;1829700,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1391;D;;0;WAREHOUSE;900002217;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;252;1;17/06/2026 00:00:00;966900,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1392;D;;0;WAREHOUSE;900002218;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;253;1;11/06/2026 00:00:00;488400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1393;D;;0;WAREHOUSE;900002219;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;254;1;16/06/2026 00:00:00;1269600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1394;D;;0;WAREHOUSE;900002220;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;255;1;18/06/2026 00:00:00;1483700,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1395;D;;0;WAREHOUSE;900002221;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;256;1;07/06/2026 00:00:00;2102200,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1396;D;;0;WAREHOUSE;900002222;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;257;1;28/06/2026 00:00:00;2180100,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1397;D;;0;WAREHOUSE;900002223;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;258;1;13/06/2026 00:00:00;805700,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1398;D;;0;WAREHOUSE;900002224;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;259;1;08/06/2026 00:00:00;2174600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1399;D;;0;WAREHOUSE;900002225;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;260;1;07/06/2026 00:00:00;489100,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1400;D;;0;WAREHOUSE;900002226;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;261;1;25/06/2026 00:00:00;842800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1401;D;;0;WAREHOUSE;900002227;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;262;1;24/06/2026 00:00:00;2292200,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1402;D;;0;WAREHOUSE;900002228;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;263;1;03/06/2026 00:00:00;1007600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1403;D;;0;WAREHOUSE;900002229;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;264;1;02/06/2026 00:00:00;2073700,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1404;D;;0;WAREHOUSE;900002230;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;265;1;07/06/2026 00:00:00;1480200,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1405;D;;0;WAREHOUSE;900002231;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;266;1;16/06/2026 00:00:00;1138500,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1406;D;;0;WAREHOUSE;900002232;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;267;1;28/06/2026 00:00:00;1548000,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1407;D;;0;WAREHOUSE;900002233;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;268;1;26/06/2026 00:00:00;870000,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1408;D;;0;WAREHOUSE;900002234;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;269;1;25/06/2026 00:00:00;1295200,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1409;D;;0;WAREHOUSE;900002235;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;270;1;28/06/2026 00:00:00;565300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1410;D;;0;WAREHOUSE;900002236;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;271;1;17/06/2026 00:00:00;745900,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1411;D;;0;WAREHOUSE;900002237;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;272;1;18/06/2026 00:00:00;1400900,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1412;D;;0;WAREHOUSE;900002238;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;273;1;30/06/2026 00:00:00;598500,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1413;D;;0;WAREHOUSE;900002239;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;274;1;06/06/2026 00:00:00;1867100,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1414;D;;0;WAREHOUSE;900002240;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;275;1;18/06/2026 00:00:00;2283000,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1415;D;;0;WAREHOUSE;900002241;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;276;1;28/06/2026 00:00:00;797600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1416;D;;0;WAREHOUSE;900002242;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;277;1;28/06/2026 00:00:00;1359400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1417;D;;0;WAREHOUSE;900002243;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;278;1;14/06/2026 00:00:00;1524600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1418;D;;0;WAREHOUSE;900002244;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;279;1;19/06/2026 00:00:00;1292700,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1419;D;;0;WAREHOUSE;900002245;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;280;1;25/06/2026 00:00:00;922300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1420;D;;0;WAREHOUSE;900002246;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;281;1;09/06/2026 00:00:00;984000,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1421;D;;0;WAREHOUSE;900002247;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;282;1;04/06/2026 00:00:00;2279800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1422;D;;0;WAREHOUSE;900002248;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;283;1;29/06/2026 00:00:00;1214500,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1423;D;;0;WAREHOUSE;900002249;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;284;1;01/06/2026 00:00:00;1893100,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1424;D;;0;WAREHOUSE;900002250;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;285;1;08/06/2026 00:00:00;809700,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1425;D;;0;WAREHOUSE;900002251;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;286;1;19/06/2026 00:00:00;1326300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1426;D;;0;WAREHOUSE;900002252;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;287;1;13/06/2026 00:00:00;2034800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1427;D;;0;WAREHOUSE;900002253;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;288;1;04/06/2026 00:00:00;557500,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1428;D;;0;WAREHOUSE;900002254;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;289;1;11/06/2026 00:00:00;1713400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1429;D;;0;WAREHOUSE;900002255;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;290;1;01/06/2026 00:00:00;537600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1430;D;;0;WAREHOUSE;900002256;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;291;1;27/06/2026 00:00:00;1840100,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1431;D;;0;WAREHOUSE;900002257;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;292;1;03/06/2026 00:00:00;1416000,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1432;D;;0;WAREHOUSE;900002258;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;293;1;19/06/2026 00:00:00;1066600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1433;D;;0;WAREHOUSE;900002259;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;294;1;30/06/2026 00:00:00;1335800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1434;D;;0;WAREHOUSE;900002260;0;False
6;2026;0;61350101;COSTO DE MERCANCIA VENDIDA;CE ;CE ;295;1;11/06/2026 00:00:00;695300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1435;D;;0;WAREHOUSE;900002261;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;296;1;02/06/2026 00:00:00;1457800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1436;D;;0;WAREHOUSE;900002262;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;297;1;30/06/2026 00:00:00;1945300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1437;D;;0;WAREHOUSE;900002263;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;298;1;04/06/2026 00:00:00;489100,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1438;D;;0;WAREHOUSE;900002264;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;299;1;14/06/2026 00:00:00;1794700,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1439;D;;0;WAREHOUSE;900002265;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;300;1;23/06/2026 00:00:00;726800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1440;D;;0;WAREHOUSE;900002266;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;301;1;27/06/2026 00:00:00;1754000,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1441;D;;0;WAREHOUSE;900002267;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;302;1;09/06/2026 00:00:00;1750300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1442;D;;0;WAREHOUSE;900002268;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;303;1;01/06/2026 00:00:00;849300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1443;D;;0;WAREHOUSE;900002269;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;304;1;13/06/2026 00:00:00;1849000,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1444;D;;0;WAREHOUSE;900002270;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;305;1;01/06/2026 00:00:00;1859100,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1445;D;;0;WAREHOUSE;900002271;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;306;1;13/06/2026 00:00:00;1696800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1446;D;;0;WAREHOUSE;900002272;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;307;1;13/06/2026 00:00:00;1713300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1447;D;;0;WAREHOUSE;900002273;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;308;1;23/06/2026 00:00:00;1111400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1448;D;;0;WAREHOUSE;900002274;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;309;1;03/06/2026 00:00:00;537400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1449;D;;0;WAREHOUSE;900002275;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;310;1;16/06/2026 00:00:00;964900,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1450;D;;0;WAREHOUSE;900002276;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;311;1;13/06/2026 00:00:00;566400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1451;D;;0;WAREHOUSE;900002277;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;312;1;12/06/2026 00:00:00;735400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1452;D;;0;WAREHOUSE;900002278;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;313;1;24/06/2026 00:00:00;886300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1453;D;;0;WAREHOUSE;900002279;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;314;1;09/06/2026 00:00:00;520600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1454;D;;0;WAREHOUSE;900002280;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;315;1;16/06/2026 00:00:00;1282400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1455;D;;0;WAREHOUSE;900002281;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;316;1;11/06/2026 00:00:00;543400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1456;D;;0;WAREHOUSE;900002282;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;317;1;06/06/2026 00:00:00;1011600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1457;D;;0;WAREHOUSE;900002283;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;318;1;13/06/2026 00:00:00;564500,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1458;D;;0;WAREHOUSE;900002284;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;319;1;24/06/2026 00:00:00;1305500,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1459;D;;0;WAREHOUSE;900002285;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;320;1;01/06/2026 00:00:00;1989400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1460;D;;0;WAREHOUSE;900002286;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;321;1;11/06/2026 00:00:00;1575300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1461;D;;0;WAREHOUSE;900002287;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;322;1;01/06/2026 00:00:00;1070500,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1462;D;;0;WAREHOUSE;900002288;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;323;1;12/06/2026 00:00:00;878600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1463;D;;0;WAREHOUSE;900002289;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;324;1;02/06/2026 00:00:00;2002900,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1464;D;;0;WAREHOUSE;900002290;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;325;1;14/06/2026 00:00:00;2029800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1465;D;;0;WAREHOUSE;900002291;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;326;1;06/06/2026 00:00:00;625900,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1466;D;;0;WAREHOUSE;900002292;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;327;1;10/06/2026 00:00:00;1192400,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1467;D;;0;WAREHOUSE;900002293;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;328;1;12/06/2026 00:00:00;2027800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1468;D;;0;WAREHOUSE;900002294;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;329;1;06/06/2026 00:00:00;615800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1469;D;;0;WAREHOUSE;900002295;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;330;1;18/06/2026 00:00:00;1411100,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1470;D;;0;WAREHOUSE;900002296;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;331;1;29/06/2026 00:00:00;838800,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1471;D;;0;WAREHOUSE;900002297;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;332;1;14/06/2026 00:00:00;1272500,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1472;D;;0;WAREHOUSE;900002298;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;333;1;26/06/2026 00:00:00;1156500,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1473;D;;0;WAREHOUSE;900002299;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;334;1;03/06/2026 00:00:00;1962300,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1474;D;;0;WAREHOUSE;900002300;0;False
6;2026;0;73050301;ARRIENDO BODEGA;CE ;CE ;335;1;13/06/2026 00:00:00;1367600,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1475;D;;0;WAREHOUSE;900002301;0;False
6;2026;0;73050201;MANTENIMIENTO VEHICULOS;CE ;CE ;336;1;30/06/2026 00:00:00;786000,0000;0,0000;0;;2001;0;1045;0,0000;0,0000;N;;;;P;1476;D;;0;WAREHOUSE;900002302;0;False
